홀 번호,Par,합계 (Total SG),원본 SG,샷 상세 내역 (샷:위치:점수)
9292,3,4.6,4.6000000000000005,"1타 [TE] (0.98점) -> 2타 [RO / 77] (1.15점) -> 3타 [RO / 105] (0.9점) -> 4타 [FB / 78] (0.08점) -> 5타 [GA / 8] (0.25점) -> 6타 [FB / 53] (0.33점) -> 7타 [FB / 78] (0.57점) -> 8타 [GB / 23] (1점) -> 9타 [GB / 13] (-0.08점) -> 10타 [FW / 157] (0.11점) -> 11타 [RO / 149] (-0.12점) -> 12타 [RO / 69] (0점) -> 13타 [FW / 43] (0.46점) -> 14타 [GR / 9] (-1점)"
9294,3,5.9,5.895,"1타 [TE] (1.38점) -> 2타 [RO / 153] (0.8점) -> 3타 [FB / 101] (0.87점) -> 4타 [FW / 143] (0.96점) -> 5타 [PS] (0.6점) -> 6타 [GB / 15] (0.97점) -> 7타 [FB / 23] (0.3점) -> 8타 [GA / 5] (0.2점) -> 9타 [RO / 116] (-1.07점) -> 10타 [GR / 1] (1.9점) -> 11타 [GR / 9] (-1점)"
9297,5,-1.57,-1.5700000000000007,"1타 [TE] (-1.45점) -> 2타 [FW / 49] (1.06점) -> 3타 [GB / 22] (0.75점) -> 4타 [GA / 22] (-0.43점) -> 5타 [FB / 130] (-1.38점) -> 6타 [FW / 76] (-0.4점) -> 7타 [FW / 145] (0.31점) -> 8타 [GA / 12] (-0.98점) -> 9타 [RO / 39] (0.73점) -> 10타 [GB / 7] (-0.08점) -> 11타 [FW / 126] (-0.6점) -> 12타 [FW / 157] (0.51점) -> 13타 [GB / 4] (0.25점) -> 14타 [GR / 6] (1.2점) -> 15타 [GR / 10] (-1.05점)"
9298,5,-1.25,-1.25,"1타 [TE] (-0.2점) -> 2타 [GR / 10] (-1.05점)"
9299,5,9.77,9.770000000000001,"1타 [TE] (-0.77점) -> 2타 [RO / 122] (0.72점) -> 3타 [FW / 127] (0.98점) -> 4타 [RO / 67] (0.62점) -> 5타 [FW / 47] (1.11점) -> 6타 [GB / 28] (0.59점) -> 7타 [FW / 21] (0.38점) -> 8타 [GR / 6] (0.5점) -> 9타 [GR / 2] (0.75점) -> 10타 [GR / 1] (1.7점) -> 11타 [GR / 5] (1점) -> 12타 [GR / 5] (1점) -> 13타 [GR / 5] (1.05점) -> 14타 [GR / 6] (0.75점) -> 15타 [GR / 3] (-0.6점)"
9300,5,-1.25,-1.25,"1타 [TE] (-0.3점) -> 2타 [GR / 8] (-0.95점)"
9301,3,4.56,4.5600000000000005,"1타 [TE] (1점) -> 2타 [FW / 136] (1점) -> 3타 [FW / 133] (0.61점) -> 4타 [GB / 25] (0.75점) -> 5타 [GA / 17] (0.75점) -> 6타 [GA / 10] (0.2점) -> 7타 [RO / 145] (-0.12점) -> 8타 [RO / 112] (0.08점) -> 9타 [FW / 33] (0.33점) -> 10타 [FW / 94] (1.21점) -> 11타 [FW / 94] (-0.08점) -> 12타 [FW / 150] (-0.17점) -> 13타 [FW / 111] (0.36점) -> 14타 [FB / 132] (0.27점) -> 15타 [GB / 22] (-1.6점)"
9310,3,6.67,6.67,"1타 [TE] (1.1점) -> 2타 [FW / 152] (0.45점) -> 3타 [FW / 43] (0.91점) -> 4타 [GA / 29] (0.25점) -> 5타 [FW / 32] (0.66점) -> 6타 [FB / 58] (0.28점) -> 7타 [RO / 43] (0.71점) -> 8타 [RO / 39] (2.13점) -> 9타 [OB] (-0.08점) -> 10타 [FW / 56] (0.76점) -> 11타 [GA / 17] (-0.08점) -> 12타 [FW / 43] (0.38점) -> 13타 [FW / 60] (0.61점) -> 14타 [FB / 141] (0.22점) -> 15타 [GB / 16] (-1.6점)"
9313,5,0.54,0.5350000000000001,"1타 [TE] (-0.97점) -> 2타 [FB / 76] (0.47점) -> 3타 [FW / 36] (1.01점) -> 4타 [GB / 1] (0.5점) -> 5타 [FW / 13] (0.79점) -> 6타 [GR / 16] (-1.26점)"
9314,5,-1.9,-1.9,"1타 [TE] (-0.15점) -> 2타 [GA / 7] (-1.05점) -> 3타 [FW / 79] (0.56점) -> 4타 [GR / 16] (-1.26점)"
9318,5,-1.25,-1.25,"1타 [TE] (-0.2점) -> 2타 [GR / 10] (-1.05점)"
9319,5,0.75,0.7500000000000001,"1타 [TE] (-0.45점) -> 2타 [GR / 5] (1.05점) -> 3타 [GR / 6] (0.25점) -> 4타 [GR / 1] (-0.1점)"
9320,4,-0.12,-0.11999999999999988,"1타 [TE] (-0.2점) -> 2타 [FB / 38] (-0.32점) -> 3타 [GR / 3] (1.35점) -> 4타 [GR / 8] (-0.95점)"
9323,4,-1.9,-1.9000000000000001,"1타 [TE] (-0.9점) -> 2타 [GA / 8] (-0.11점) -> 3타 [FW / 119] (-0.42점) -> 4타 [FW / 16] (0.85점) -> 5타 [GR / 20] (-1.32점)"
9325,5,-0.32,-0.32499999999999996,"1타 [TE] (-0.98점) -> 2타 [RO / 86] (0.45점) -> 3타 [FB / 14] (0.8점) -> 4타 [GB / 6] (0.4점) -> 5타 [GB / 6] (0점) -> 6타 [GR / 9] (-1점)"
9331,4,2.23,2.2300000000000004,"1타 [TE] (0.38점) -> 2타 [FB / 148] (0.22점) -> 3타 [FW / 52] (0.88점) -> 4타 [FW / 35] (0.76점) -> 5타 [GA / 17] (-0.11점) -> 6타 [FW / 113] (0.21점) -> 7타 [GA / 1] (1.08점) -> 8타 [GR / 13] (-1.18점)"
9333,3,4.15,4.15,"1타 [TE] (1점) -> 2타 [FW / 136] (0.25점) -> 3타 [FW / 23] (0.66점) -> 4타 [FW / 14] (1.13점) -> 5타 [GB / 2] (0.25점) -> 6타 [FB / 74] (0.18점) -> 7타 [RO / 159] (-0.13점) -> 8타 [FW / 25] (0.78점) -> 9타 [FB / 60] (0.28점) -> 10타 [FB / 111] (0.38점) -> 11타 [GB / 21] (0.66점) -> 12타 [GR / 16] (-1.26점)"
9339,5,-0.1,-0.10000000000000053,"1타 [TE] (-0.67점) -> 2타 [RO / 149] (0.27점) -> 3타 [GB / 1] (-0.08점) -> 4타 [FW / 152] (-0.92점) -> 5타 [FB / 50] (-0.9점) -> 6타 [FB / 27] (0.48점) -> 7타 [GR / 17] (0.07점) -> 8타 [GR / 2] (1.65점) -> 9타 [GR / 9] (0.9점) -> 10타 [GR / 7] (-0.9점)"
9340,5,3.77,3.7749999999999995,"1타 [TE] (1.75점) -> 2타 [OB] (-0.47점) -> 3타 [RO / 137] (0.95점) -> 4타 [RO / 127] (1.05점) -> 5타 [FB / 127] (0.32점) -> 6타 [GB / 5] (0.25점) -> 7타 [FB / 80] (0.25점) -> 8타 [GR / 20] (0.73점) -> 9타 [GR / 10] (-1.05점)"
9345,3,3.65,3.65,"1타 [TE] (1점) -> 2타 [PS] (1점) -> 3타 [PS] (1점) -> 4타 [PS] (0.35점) -> 5타 [GA / 21] (-0.08점) -> 6타 [FW / 41] (0.71점) -> 7타 [FB / 136] (0.68점) -> 8타 [PS] (0.31점) -> 9타 [GR / 19] (-1.31점)"
9346,4,5.68,5.675,"1타 [TE] (-0.55점) -> 2타 [GA / 30] (-0.12점) -> 3타 [RO / 51] (0.3점) -> 4타 [FB / 104] (0.83점) -> 5타 [PS] (1점) -> 6타 [PS] (0.35점) -> 7타 [GA / 13] (1점) -> 8타 [GA / 13] (0.6점) -> 9타 [GB / 10] (0.2점) -> 10타 [RO / 64] (0.5점) -> 11타 [FB / 155] (-0.05점) -> 12타 [FB / 141] (0.63점) -> 13타 [PS] (1점) -> 14타 [PS] (0.28점) -> 15타 [RO / 137] (-0.28점)"
9347,5,0.75,0.75,"1타 [TE] (1.75점) -> 2타 [OB] (0.21점) -> 3타 [GR / 14] (-1.21점)"
9348,4,2.45,2.45,"1타 [TE] (1점) -> 2타 [TE] (0.45점) -> 3타 [GA / 27] (-0.17점) -> 4타 [RO / 48] (0.1점) -> 5타 [RO / 64] (1.08점) -> 6타 [PS] (0.05점) -> 7타 [GR / 10] (0.75점) -> 8타 [GR / 5] (-0.8점)"
9350,4,4.9,4.9,"1타 [TE] (0.13점) -> 2타 [RO / 102] (0.52점) -> 3타 [FW / 67] (0.81점) -> 4타 [GA / 28] (1점) -> 5타 [GA / 28] (-0.08점) -> 6타 [FB / 57] (0.35점) -> 7타 [RO / 135] (0.15점) -> 8타 [FB / 151] (0.57점) -> 9타 [FB / 151] (0.45점) -> 10타 [GA / 30] (2점) -> 11타 [OB] (0.23점) -> 12타 [RO / 127] (-0.08점) -> 13타 [GR / 12] (-1.14점)"
9351,5,1.75,1.7500000000000002,"1타 [TE] (-0.45점) -> 2타 [GR / 5] (1.05점) -> 3타 [GR / 6] (0.95점) -> 4타 [GR / 5] (1점) -> 5타 [GR / 5] (-0.8점)"
9352,3,6.44,6.44,"1타 [TE] (0.57점) -> 2타 [FB / 24] (0.45점) -> 3타 [FB / 127] (-0.08점) -> 4타 [RO / 84] (0.22점) -> 5타 [FB / 52] (0.18점) -> 6타 [GA / 4] (1점) -> 7타 [GA / 4] (0.58점) -> 8타 [FB / 39] (0.65점) -> 9타 [FB / 23] (0.64점) -> 10타 [RO / 15] (0.17점) -> 11타 [FW / 121] (0.38점) -> 12타 [GR / 20] (0.58점) -> 13타 [GR / 7] (0.45점) -> 14타 [GR / 2] (0.75점) -> 15타 [GR / 1] (-0.1점)"
9354,3,3.25,3.25,"1타 [TE] (0.6점) -> 2타 [GB / 15] (1점) -> 3타 [GB / 7] (-0.08점) -> 4타 [FW / 60] (0.96점) -> 5타 [GB / 15] (0.4점) -> 6타 [GB / 15] (0.2점) -> 7타 [RO / 103] (-0.2점) -> 8타 [FW / 90] (1.21점) -> 9타 [PS] (-0.08점) -> 10타 [FW / 87] (0.44점) -> 11타 [GR / 13] (-1.18점)"
9355,5,-0.82,-0.825,"1타 [TE] (0.75점) -> 2타 [PS] (-0.95점) -> 3타 [FW / 94] (0.3점) -> 4타 [GA / 7] (1점) -> 5타 [GA / 7] (-1.7점) -> 6타 [FW / 12] (-0.09점) -> 7타 [RO / 109] (-0.42점) -> 8타 [GR / 4] (1.1점) -> 9타 [GR / 5] (-0.8점)"
9360,5,0.1,0.10499999999999998,"1타 [TE] (-1.81점) -> 2타 [FW / 15] (0.06점) -> 3타 [FB / 126] (1.73점) -> 4타 [OB] (-1.47점) -> 5타 [FB / 10] (2.2점) -> 6타 [OB] (1점) -> 7타 [PS] (-0.92점) -> 8타 [FB / 39] (-0.67점) -> 9타 [FW / 134] (-0.14점) -> 10타 [GR / 6] (1.1점) -> 11타 [GR / 8] (-0.95점)"
9361,5,3.75,3.7499999999999996,"1타 [TE] (0.03점) -> 2타 [GR / 17] (0.62점) -> 3타 [GR / 7] (0.9점) -> 4타 [GR / 5] (1.2점) -> 5타 [GR / 9] (1.05점) -> 6타 [GR / 10] (0.55점) -> 7타 [GR / 3] (-0.6점)"
9362,4,4.01,4.005,"1타 [TE] (-0.03점) -> 2타 [FB / 63] (0.38점) -> 3타 [GA / 15] (1.1점) -> 4타 [GA / 27] (1점) -> 5타 [GA / 30] (-0.25점) -> 6타 [RO / 35] (0.36점) -> 7타 [RO / 126] (0.38점) -> 8타 [GB / 19] (0.95점) -> 9타 [RO / 54] (0.18점) -> 10타 [GR / 10] (0.05점) -> 11타 [GR / 1] (-0.1점)"
9364,5,1.75,1.75,"1타 [TE] (-0.3점) -> 2타 [GR / 8] (1점) -> 3타 [GR / 8] (0.9점) -> 4타 [GR / 6] (0.25점) -> 5타 [GR / 1] (-0.1점)"
9365,3,-0.18,-0.17500000000000004,"1타 [TE] (0.6점) -> 2타 [GB / 16] (-0.08점) -> 3타 [FW / 78] (0.61점) -> 4타 [GR / 18] (-1.3점)"
9367,3,1.51,1.5050000000000001,"1타 [TE] (0.38점) -> 2타 [RO / 13] (0.45점) -> 3타 [RO / 44] (0.43점) -> 4타 [FB / 67] (0.38점) -> 5타 [GA / 20] (0.25점) -> 6타 [FB / 147] (-0.37점) -> 7타 [GR / 9] (0.7점) -> 8타 [GR / 4] (-0.7점)"
9368,5,-0.13,-0.12500000000000022,"1타 [TE] (-1.17점) -> 2타 [FB / 32] (0.77점) -> 3타 [GB / 11] (0.25점) -> 4타 [FB / 68] (0.38점) -> 5타 [GA / 14] (0.93점) -> 6타 [GR / 17] (-1.28점)"
9369,4,5.78,5.775,"1타 [TE] (-0.45점) -> 2타 [FW / 46] (1.55점) -> 3타 [FW / 157] (1.91점) -> 4타 [OB] (0.1점) -> 5타 [GA / 4] (0.13점) -> 6타 [RO / 104] (0.53점) -> 7타 [GB / 28] (0.95점) -> 8타 [GB / 15] (-0.08점) -> 9타 [FW / 106] (1.16점) -> 10타 [PS] (1점) -> 11타 [PS] (0.32점) -> 12타 [GR / 20] (-1.32점)"
9373,3,8.05,8.050000000000002,"1타 [TE] (0.92점) -> 2타 [FW / 39] (1.41점) -> 3타 [PS] (0.8점) -> 4타 [FW / 99] (1.15점) -> 5타 [FW / 127] (1.15점) -> 6타 [FW / 153] (0.56점) -> 7타 [GB / 26] (0.7점) -> 8타 [GA / 18] (0.2점) -> 9타 [RO / 58] (0.33점) -> 10타 [RO / 66] (0.65점) -> 11타 [FB / 23] (0.85점) -> 12타 [GB / 27] (-0.08점) -> 13타 [FW / 84] (0.51점) -> 14타 [FB / 88] (0.02점) -> 15타 [GA / 10] (-1.1점)"
9374,3,2.68,2.675,"1타 [TE] (0.6점) -> 2타 [GB / 20] (-0.08점) -> 3타 [FW / 102] (-0.25점) -> 4타 [GR / 3] (0.75점) -> 5타 [GR / 2] (1.6점) -> 6타 [GR / 8] (0.65점) -> 7타 [GR / 3] (-0.6점)"
9378,3,5.55,5.550000000000001,"1타 [TE] (0.45점) -> 2타 [GA / 27] (2점) -> 3타 [OB] (0.1점) -> 4타 [GA / 1] (1점) -> 5타 [GA / 1] (1점) -> 6타 [PS] (0.6점) -> 7타 [GB / 22] (1.4점) -> 8타 [OB] (0.28점) -> 9타 [GR / 17] (-1.28점)"
9381,3,4.4,4.4,"1타 [TE] (1.05점) -> 2타 [FW / 148] (1.96점) -> 3타 [OB] (0.7점) -> 4타 [FW / 75] (0.91점) -> 5타 [GB / 14] (0.75점) -> 6타 [GA / 25] (-0.08점) -> 7타 [FW / 74] (0.22점) -> 8타 [FW / 158] (0.21점) -> 9타 [GR / 18] (-1.3점)"
9382,3,6.77,6.77,"1타 [TE] (1.43점) -> 2타 [FB / 157] (0.65점) -> 3타 [RO / 95] (1.25점) -> 4타 [FB / 137] (0.72점) -> 5타 [FW / 141] (0.96점) -> 6타 [PS] (0.52점) -> 7타 [RO / 25] (0.43점) -> 8타 [GR / 13] (0.87점) -> 9타 [GR / 10] (0.8점) -> 10타 [GR / 6] (-0.85점)"
9384,5,-1.25,-1.25,"1타 [TE] (-0.65점) -> 2타 [GR / 3] (-0.6점)"
9386,5,-1.47,-1.475,"1타 [TE] (-1.72점) -> 2타 [RO / 11] (-0.4점) -> 3타 [GR / 2] (0.75점) -> 4타 [GR / 1] (-0.1점)"
9389,3,4.42,4.42,"1타 [TE] (0.56점) -> 2타 [FB / 19] (0.73점) -> 3타 [RO / 37] (1.13점) -> 4타 [RO / 37] (0.32점) -> 5타 [GR / 20] (0.48점) -> 6타 [GR / 5] (1.2점) -> 7타 [GR / 9] (1.05점) -> 8타 [GR / 10] (-1.05점)"
9390,4,0.35,0.34999999999999987,"1타 [TE] (-0.4점) -> 2타 [GB / 16] (0.5점) -> 3타 [GA / 1] (1.25점) -> 4타 [GA / 17] (0.08점) -> 5타 [RO / 93] (0.25점) -> 6타 [RO / 145] (-0.52점) -> 7타 [GR / 5] (-0.8점)"
9394,3,2.96,2.96,"1타 [TE] (0.51점) -> 2타 [RO / 19] (0.17점) -> 3타 [FW / 107] (0.41점) -> 4타 [FB / 99] (-0.32점) -> 5타 [GR / 5] (1점) -> 6타 [GR / 5] (1.25점) -> 7타 [GR / 10] (0.9점) -> 8타 [GR / 8] (-0.95점)"
9395,3,6.79,6.785,"1타 [TE] (0.9점) -> 2타 [FW / 114] (0.71점) -> 3타 [GB / 20] (0.98점) -> 4타 [FB / 37] (0.28점) -> 5타 [RO / 47] (0.77점) -> 6타 [GB / 20] (0.4점) -> 7타 [PS] (2점) -> 8타 [OB] (0.5점) -> 9타 [RO / 18] (0.05점) -> 10타 [GR / 5] (1.1점) -> 11타 [GR / 7] (-0.9점)"
9396,5,0.35,0.35,"1타 [TE] (0.1점) -> 2타 [GA / 20] (-0.77점) -> 3타 [RO / 73] (0.38점) -> 4타 [GA / 11] (0.7점) -> 5타 [GR / 10] (0.85점) -> 6타 [GR / 7] (-0.9점)"
9397,5,-0.25,-0.25,"1타 [TE] (0.75점) -> 2타 [TE] (-0.1점) -> 3타 [GR / 7] (-0.9점)"
9398,4,0.1,0.10000000000000009,"1타 [TE] (-0.08점) -> 2타 [RO / 60] (0.18점) -> 3타 [GA / 8] (0.02점) -> 4타 [FB / 70] (0.98점) -> 5타 [FB / 70] (-0.2점) -> 6타 [FB / 13] (0.46점) -> 7타 [GR / 16] (-1.26점)"
9399,5,-1.25,-1.25,"1타 [TE] (-0.01점) -> 2타 [GR / 15] (-1.24점)"
9400,5,-0.82,-0.825,"1타 [TE] (0.35점) -> 2타 [GB / 17] (-0.08점) -> 3타 [FW / 155] (0.17점) -> 4타 [GR / 16] (-1.26점)"
9403,5,0.87,0.8749999999999997,"1타 [TE] (-1.12점) -> 2타 [RO / 53] (0.22점) -> 3타 [GA / 2] (-1.75점) -> 4타 [FW / 11] (1.13점) -> 5타 [GB / 5] (0.54점) -> 6타 [GR / 12] (0.21점) -> 7타 [GR / 2] (1.35점) -> 8타 [GR / 4] (0.4점) -> 9타 [GR / 1] (-0.1점)"
9407,5,-0.25,-0.25,"1타 [TE] (0.07점) -> 2타 [GR / 20] (0.73점) -> 3타 [GR / 10] (-1.05점)"
9409,5,-1.25,-1.25,"1타 [TE] (-0.4점) -> 2타 [GR / 6] (-0.85점)"
9410,3,6.29,6.290000000000001,"1타 [TE] (1.1점) -> 2타 [FW / 151] (0.56점) -> 3타 [GB / 29] (1.35점) -> 4타 [OB] (0.25점) -> 5타 [FB / 45] (0.38점) -> 6타 [FB / 78] (0.51점) -> 7타 [RO / 33] (0.05점) -> 8타 [FW / 102] (0.36점) -> 9타 [FW / 17] (0.45점) -> 10타 [FW / 76] (2.31점) -> 11타 [OB] (0.3점) -> 12타 [GR / 18] (-1.3점)"
9411,3,0.59,0.5900000000000001,"1타 [TE] (1.38점) -> 2타 [FB / 149] (0.02점) -> 3타 [FB / 12] (0.5점) -> 4타 [GR / 18] (-1.3점)"
9413,5,1.98,1.9749999999999999,"1타 [TE] (-1.1점) -> 2타 [FW / 117] (0.83점) -> 3타 [RO / 27] (0.6점) -> 4타 [GA / 22] (1점) -> 5타 [GA / 21] (1.25점) -> 6타 [GB / 10] (0.4점) -> 7타 [GB / 10] (0.32점) -> 8타 [GR / 20] (-1.32점)"
9414,5,0.35,0.3500000000000001,"1타 [TE] (0.35점) -> 2타 [GB / 17] (0.75점) -> 3타 [GA / 21] (-0.87점) -> 4타 [FB / 42] (0.39점) -> 5타 [GR / 16] (0.79점) -> 6타 [GR / 10] (-1.05점)"
9416,3,4.31,4.305000000000001,"1타 [TE] (1점) -> 2타 [TE] (0.24점) -> 3타 [FW / 25] (0.78점) -> 4타 [FB / 144] (0.63점) -> 5타 [FB / 144] (-0.08점) -> 6타 [FW / 41] (0.71점) -> 7타 [FB / 41] (0.05점) -> 8타 [FW / 124] (0.31점) -> 9타 [FB / 72] (0.57점) -> 10타 [GB / 1] (0.58점) -> 11타 [FW / 16] (0.48점) -> 12타 [GR / 8] (-0.95점)"
9419,3,9.82,9.815,"1타 [TE] (1.08점) -> 2타 [RO / 96] (0.46점) -> 3타 [RO / 30] (0.73점) -> 4타 [GB / 6] (-0.08점) -> 5타 [FW / 92] (0.73점) -> 6타 [RO / 20] (1.25점) -> 7타 [PS] (0.25점) -> 8타 [FW / 38] (0.36점) -> 9타 [GR / 8] (1점) -> 10타 [GR / 8] (0.15점) -> 11타 [GR / 1] (1.7점) -> 12타 [GR / 5] (1.15점) -> 13타 [GR / 8] (0.85점) -> 14타 [GR / 5] (1.1점) -> 15타 [GR / 7] (-0.9점)"
9422,3,6.16,6.16,"1타 [TE] (1.33점) -> 2타 [FB / 138] (0.13점) -> 3타 [GA / 27] (0.25점) -> 4타 [FB / 134] (-0.4점) -> 5타 [FW / 120] (-0.02점) -> 6타 [FW / 142] (0.96점) -> 7타 [PS] (0.25점) -> 8타 [FB / 134] (0.27점) -> 9타 [GB / 15] (1점) -> 10타 [GB / 20] (0.75점) -> 11타 [GA / 17] (1점) -> 12타 [GA / 13] (0.53점) -> 13타 [RO / 30] (0.27점) -> 14타 [GR / 12] (0.56점) -> 15타 [GR / 4] (-0.7점)"
9423,3,3.1,3.0949999999999998,"1타 [TE] (0.65점) -> 2타 [GB / 29] (0.45점) -> 3타 [GA / 6] (-0.08점) -> 4타 [FW / 145] (0.55점) -> 5타 [GB / 25] (0.2점) -> 6타 [RO / 156] (-0.17점) -> 7타 [RO / 137] (-0.04점) -> 8타 [FW / 29] (0.85점) -> 9타 [GR / 20] (0.63점) -> 10타 [GR / 8] (0.85점) -> 11타 [GR / 5] (-0.8점)"
9426,5,-3.57,-3.575,"1타 [TE] (-1.23점) -> 2타 [FB / 24] (0.55점) -> 3타 [GA / 19] (-0.67점) -> 4타 [FB / 80] (-1.08점) -> 5타 [FW / 82] (0.61점) -> 6타 [GA / 12] (-0.62점) -> 7타 [FB / 97] (-1.02점) -> 8타 [GR / 1] (-0.1점)"
9428,4,8.1,8.1,"1타 [TE] (0.23점) -> 2타 [FB / 113] (0.78점) -> 3타 [PS] (1점) -> 4타 [PS] (0.6점) -> 5타 [GB / 24] (0.5점) -> 6타 [GA / 6] (-0.05점) -> 7타 [FW / 128] (0.23점) -> 8타 [RO / 115] (1.83점) -> 9타 [OB] (0.18점) -> 10타 [RO / 115] (0.05점) -> 11타 [FB / 119] (1.78점) -> 12타 [OB] (0.38점) -> 13타 [RO / 150] (0.63점) -> 14타 [RO / 150] (0.13점) -> 15타 [FB / 97] (-0.12점)"
9431,5,0.85,0.8500000000000003,"1타 [TE] (0.1점) -> 2타 [GA / 12] (-0.85점) -> 3타 [FW / 114] (-0.7점) -> 4타 [FW / 128] (-0.8점) -> 5타 [FW / 117] (0.01점) -> 6타 [GR / 7] (1.1점) -> 7타 [GR / 9] (1.05점) -> 8타 [GR / 10] (0.55점) -> 9타 [GR / 3] (1.35점) -> 10타 [GR / 8] (-0.95점)"
9434,3,3.12,3.12,"1타 [TE] (0.48점) -> 2타 [RO / 17] (0.45점) -> 3타 [RO / 150] (0.2점) -> 4타 [FB / 27] (0.44점) -> 5타 [FW / 22] (0.73점) -> 6타 [RO / 113] (0.09점) -> 7타 [GR / 16] (0.74점) -> 8타 [GR / 9] (0.1점) -> 9타 [GR / 1] (-0.1점)"
9435,5,-1.25,-1.25,"1타 [TE] (0.07점) -> 2타 [GR / 20] (-1.32점)"
9436,3,3.5,3.5,"1타 [TE] (1.33점) -> 2타 [FB / 132] (0.02점) -> 3타 [GA / 14] (0.25점) -> 4타 [FB / 61] (-0.05점) -> 5타 [FW / 142] (1.96점) -> 6타 [OB] (1점) -> 7타 [OB] (0.18점) -> 8타 [GR / 13] (-1.18점)"
9437,5,-1.25,-1.25,"1타 [TE] (0.05점) -> 2타 [GR / 18] (-1.3점)"
9438,5,-1.25,-1.25,"1타 [TE] (0.03점) -> 2타 [GR / 17] (-1.28점)"
9440,4,1.35,1.3500000000000003,"1타 [TE] (-0.4점) -> 2타 [GB / 19] (0.75점) -> 3타 [GA / 20] (0.33점) -> 4타 [FB / 133] (-0.1점) -> 5타 [RO / 127] (-0.12점) -> 6타 [GR / 11] (0.7점) -> 7타 [GR / 5] (1점) -> 8타 [GR / 5] (-0.8점)"
9441,4,6.88,6.88,"1타 [TE] (-0.2점) -> 2타 [FB / 33] (1.16점) -> 3타 [FB / 88] (1.25점) -> 4타 [FB / 138] (-0.52점) -> 5타 [GR / 5] (1.15점) -> 6타 [GR / 8] (0.95점) -> 7타 [GR / 7] (0.45점) -> 8타 [GR / 2] (0.75점) -> 9타 [GR / 1] (1.95점) -> 10타 [GR / 10] (0.65점) -> 11타 [GR / 4] (-0.7점)"
9442,4,1.67,1.6749999999999998,"1타 [TE] (0.05점) -> 2타 [FW / 140] (0.55점) -> 3타 [GB / 14] (0.95점) -> 4타 [RO / 54] (0.17점) -> 5타 [FW / 144] (-0.25점) -> 6타 [FW / 90] (0.42점) -> 7타 [GR / 14] (0.39점) -> 8타 [GR / 3] (-0.6점)"
9443,5,-1.27,-1.2749999999999997,"1타 [TE] (-1.23점) -> 2타 [FB / 28] (1.2점) -> 3타 [PS] (-1.32점) -> 4타 [RO / 14] (-0.55점) -> 5타 [FW / 127] (-0.42점) -> 6타 [RO / 131] (0.32점) -> 7타 [GB / 19] (-0.08점) -> 8타 [FW / 76] (-0.47점) -> 9타 [FB / 64] (-0.5점) -> 10타 [FB / 117] (0.1점) -> 11타 [GR / 20] (0.38점) -> 12타 [GR / 4] (1점) -> 13타 [GR / 4] (1.35점) -> 14타 [GR / 10] (-1.05점)"
9445,5,5.5,5.500000000000001,"1타 [TE] (-0.92점) -> 2타 [FB / 82] (0.82점) -> 3타 [FW / 117] (1.18점) -> 4타 [RO / 99] (0.9점) -> 5타 [RO / 75] (1.4점) -> 6타 [FB / 147] (-0.57점) -> 7타 [FB / 20] (0.55점) -> 8타 [GA / 21] (1.25점) -> 9타 [GB / 4] (0.4점) -> 10타 [GB / 4] (-0.73점) -> 11타 [RO / 83] (-0.65점) -> 12타 [FB / 96] (-0.02점) -> 13타 [GA / 10] (1.5점) -> 14타 [GB / 11] (0.4점) -> 15타 [PS] (0점)"
9447,5,2.32,2.315,"1타 [TE] (-1.28점) -> 2타 [RO / 27] (-0.32점) -> 3타 [RO / 116] (-1점) -> 4타 [FB / 53] (0.68점) -> 5타 [GB / 7] (0.25점) -> 6타 [FB / 77] (1.98점) -> 7타 [OB] (-0.7점) -> 8타 [FW / 143] (-1.22점) -> 9타 [RO / 17] (0.85점) -> 10타 [GB / 17] (0.4점) -> 11타 [GB / 17] (0.6점) -> 12타 [GB / 16] (0.84점) -> 13타 [RO / 15] (0.85점) -> 14타 [GB / 10] (0.4점) -> 15타 [GB / 10] (0점)"
9449,4,-1.52,-1.525,"1타 [TE] (-0.35점) -> 2타 [GB / 27] (0.2점) -> 3타 [RO / 150] (-0.38점) -> 4타 [FW / 133] (-0.14점) -> 5타 [GR / 6] (-0.85점)"
9450,5,-1.25,-1.25,"1타 [TE] (-0.11점) -> 2타 [GR / 12] (-1.14점)"
9453,5,-1.25,-1.25,"1타 [TE] (0.05점) -> 2타 [GR / 18] (-1.3점)"
9457,5,0.75,0.75,"1타 [TE] (-0.07점) -> 2타 [GR / 13] (0.82점) -> 3타 [GR / 9] (0.7점) -> 4타 [GR / 4] (-0.7점)"
9459,5,-0.63,-0.6250000000000001,"1타 [TE] (0.35점) -> 2타 [GB / 2] (0.25점) -> 3타 [FB / 114] (-0.08점) -> 4타 [GR / 12] (-1.14점)"
9461,5,-0.09,-0.09499999999999997,"1타 [TE] (-1.1점) -> 2타 [FW / 113] (0.88점) -> 3타 [RO / 35] (1.21점) -> 4타 [RO / 97] (0.25점) -> 5타 [GR / 20] (-1.32점)"
